,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
6052,6052,'/icon.png',0.0,0,0,0
6053,6053,'/icon.svg?90699bff34adba1f',0.0,0,0,0
6054,6054,'/icon2.png',0.0,0,0,0
6055,6055,'/icons',0.0,0,0,0
6056,6056,'/icons/descriptor',0.0,0,0,0
6057,6057,'/icons/static',0.0,0,0,0
6058,6058,'/icons/static/dynamic-routes/123',0.0,0,0,0
6059,6059,'/icons/static/icon.png',0.0,0,0,0
6060,6060,'/icons/static/nested',0.0,0,0,0
6061,6061,'/icons/static/nested/apple-icon.png',0.0,0,0,0
6062,6062,'/icons/string',0.0,0,0,0
6063,6063,'/id-pass-through',0.0,0,0,0
6064,6064,'/import',0.0,0,0,0
6065,6065,'/impressions',0.0,0,0,0
6066,6066,'/index',0.0,0,0,0
6067,6067,'/index.rsc',0.0,0,0,0
6068,6068,'/instrumentation',0.0,0,0,0
6069,6069,'/inter',0.0,0,0,0
6070,6070,'/intercepting-parallel-modal/vercel',0.0,0,0,0
6071,6071,'/intercepting-routes-dynamic-catchall/photos',0.0,0,0,0
6072,6072,'/intercepting-routes-dynamic/photos',0.0,0,0,0
6073,6073,'/intercepting-routes/feed',0.0,0,0,0
6074,6074,'/intercepting-routes/feed/nested',0.0,0,0,0
6075,6075,'/invalid-keys',0.0,0,0,0
6076,6076,'/invalid/first',0.0,0,0,0
6077,6077,'/lang/[lang]/about',0.0,0,0,0
6078,6078,'/lang/en/about.json',0.0,0,0,0
6079,6079,'/large-page-data',0.0,0,0,0
6080,6080,'/layout-with-fonts',0.0,0,0,0
6081,6081,'/legacy',0.0,0,0,0
6082,6082,'/legacy-edge-runtime',0.0,0,0,0
6083,6083,'/legacy-extension',0.0,0,0,0
6084,6084,'/legacy-runtime-config',0.0,0,0,0
6085,6085,'/link-external/push',0.0,0,0,0
6086,6086,'/link-external/replace',0.0,0,0,0
6087,6087,'/link-hard-push/123',0.0,0,0,0
6088,6088,'/link-hard-replace/123',0.0,0,0,0
6089,6089,'/link-soft-push',0.0,0,0,0
6090,6090,'/link-to-rewritten-path',0.0,0,0,0
6091,6091,'/link-with-as',0.0,0,0,0
6092,6092,'/linking/about',0.0,0,0,0
6093,6093,'/loading-bug/electronics',0.0,0,0,0
6094,6094,'/loading-bug/hi',0.0,0,0,0
6095,6095,'/local-font',0.0,0,0,0
6096,6096,'/manifest.webmanifest',0.0,0,0,0
6097,6097,'/mdx',0.0,0,0,0
6098,6098,'/metadata-base/unset',0.0,0,0,0
6099,6099,'/metadata-base/url',0.0,0,0,0
6100,6100,'/metadata-base/url-instance',0.0,0,0,0
6101,6101,'/methods/head',0.0,0,0,0
6102,6102,'/methods/options',0.0,0,0,0
6103,6103,'/middleware-external-rewrite-body',0.0,0,0,0
6104,6104,'/middleware-redirect-external-with',0.0,0,0,0
6105,6105,'/middleware-redirect-external-without',0.0,0,0,0
6106,6106,'/middleware-response-body',0.0,0,0,0
6107,6107,'/middleware.js',0.0,0,0,0
6108,6108,'/middleware/works',0.0,0,0,0
6109,6109,'/missing-tags',0.0,0,0,0
6110,6110,'/mock-renderer.html',0.0,0,0,0
6111,6111,'/modules',0.0,0,0,0
6112,6112,'/multi',0.0,0,0,0
6113,6113,'/multi-byte',0.0,0,0,0
6114,6114,'/multiple-children',0.0,0,0,0
6115,6115,'/my-path',0.0,0,0,0
6116,6116,'/my/path/name',0.0,0,0,0
6117,6117,'/native-module',0.0,0,0,0
6118,6118,'/nav/about',0.0,0,0,0
6119,6119,'/navigation',0.0,0,0,0
6120,6120,'/navigation/refresh/navigate-then-refresh-bug',0.0,0,0,0
6121,6121,'/nested',0.0,0,0,0
6122,6122,'/nested-link',0.0,0,0,0
6123,6123,'/nested-navigation',0.0,0,0,0
6124,6124,'/next-api/image-legacy',0.0,0,0,0
6125,6125,'/next-api/image-new',0.0,0,0,0
6126,6126,'/nl/to-new',0.0,0,0,0
6127,6127,'/no-preconnect',0.0,0,0,0
6128,6128,'/no-preload',0.0,0,0,0
6129,6129,'/node-ssr',0.0,0,0,0
6130,6130,'/non-conflict',0.0,0,0,0
6131,6131,'/non-conflict-pages',0.0,0,0,0
6132,6132,'/non-existent',0.0,0,0,0
6133,6133,'/non-existent-child',0.0,0,0,0
6134,6134,'/non-json',0.0,0,0,0
6135,6135,'/non-json-blocking/[p]',0.0,0,0,0
6136,6136,'/non-json-blocking/foobar',0.0,0,0,0
6137,6137,'/non-json/[p]',0.0,0,0,0
6138,6138,'/non-json/[p].html',0.0,0,0,0
6139,6139,'/non-json/direct',0.0,0,0,0
6140,6140,'/non-json/foobar',0.0,0,0,0
6141,6141,'/noop-layout/page-1',0.0,0,0,0
6142,6142,'/normal',0.0,0,0,0
6143,6143,'/not-found',0.0,0,0,0
6144,6144,'/not-found/client-side',0.0,0,0,0
6145,6145,'/not-found/clientcomponent',0.0,0,0,0
6146,6146,'/not-found/first',0.0,0,0,0
6147,6147,'/not-found/servercomponent',0.0,0,0,0
6148,6148,'/not-found/suspense',0.0,0,0,0
6149,6149,'/noto-sans-v27-latin-regular.ttf',0.0,0,0,0
6150,6150,'/object',0.0,0,0,0
6151,6151,'/object/slug',0.0,0,0,0
6152,6152,'/og',0.0,0,0,0
6153,6153,'/og-node',0.0,0,0,0
6154,6154,'/opengraph',0.0,0,0,0
6155,6155,'/opengraph-image',0.0,0,0,0
6156,6156,'/opengraph/article',0.0,0,0,0
6157,6157,'/opengraph/static',0.0,0,0,0
6158,6158,'/optional-catchall',0.0,0,0,0
6159,6159,'/optional-catchall/something/another',0.0,0,0,0
6160,6160,'/ordering',0.0,0,0,0
6161,6161,'/other-page',0.0,0,0,0
6162,6162,'/other-touch-icon.png',0.0,0,0,0
6163,6163,'/p/[...rest]',0.0,0,0,0
6164,6164,'/p1/[[...incl]]',0.0,0,0,0
6165,6165,'/p2/[...rest]',0.0,0,0,0
6166,6166,'/p2/[id]',0.0,0,0,0
6167,6167,'/p2/[id]/abc',0.0,0,0,0
6168,6168,'/p3/[[...rest]]',0.0,0,0,0
6169,6169,'/p3/[id]',0.0,0,0,0
6170,6170,'/p3/[id]/abc',0.0,0,0,0
6171,6171,'/page',0.0,0,0,0
6172,6172,'/page-with-fonts',0.0,0,0,0
6173,6173,'/page-with-h1',0.0,0,0,0
6174,6174,'/page-with-loading',0.0,0,0,0
6175,6175,'/page.ts',0.0,0,0,0
6176,6176,'/page1',0.0,0,0,0
6177,6177,'/page1.md',0.0,0,0,0
6178,6178,'/pages',0.0,0,0,0
6179,6179,'/pages-edge',0.0,0,0,0
6180,6180,'/pages-linking',0.0,0,0,0
6181,6181,'/pages-react-edge',0.0,0,0,0
6182,6182,'/pages/_app.css',0.0,0,0,0
6183,6183,'/pages/import',0.0,0,0,0
6184,6184,'/pages/param/getServerSideProps',0.0,0,0,0
6185,6185,'/pages/param/getStaticProps',0.0,0,0,0
6186,6186,'/parallel-catchall',0.0,0,0,0
6187,6187,'/parallel-dynamic/foo/bar',0.0,0,0,0
6188,6188,'/parallel-layout',0.0,0,0,0
6189,6189,'/parallel-no-page/foo',0.0,0,0,0
6190,6190,'/parallel-non-intercepting',0.0,0,0,0
6191,6191,'/parallel-prefetch-false',0.0,0,0,0
6192,6192,'/parallel-scroll',0.0,0,0,0
6193,6193,'/parallel-side-bar/nested/deeper',0.0,0,0,0
6194,6194,'/parallel-tab-bar',0.0,0,0,0
6195,6195,'/parallel/nested',0.0,0,0,0
6196,6196,'/parallel/nested-2',0.0,0,0,0
6197,6197,'/param-and-query/params?slug=query',0.0,0,0,0
6198,6198,'/partial-gen-params-no-additional-lang/[lang]/[slug].rsc',0.0,0,0,0
6199,6199,'/partial-gen-params-no-additional-lang/de/first',0.0,0,0,0
6200,6200,'/partial-gen-params-no-additional-lang/en',0.0,0,0,0
6201,6201,'/partial-gen-params-no-additional-lang/en/RAND',0.0,0,0,0
6202,6202,'/partial-gen-params-no-additional-lang/en/RAND.rsc',0.0,0,0,0
6203,6203,'/partial-gen-params-no-additional-lang/en/first',0.0,0,0,0
6204,6204,'/partial-gen-params-no-additional-lang/en/first.rsc',0.0,0,0,0
6205,6205,'/partial-gen-params-no-additional-lang/en/non-existent',0.0,0,0,0
6206,6206,'/partial-gen-params-no-additional-lang/en/second',0.0,0,0,0
6207,6207,'/partial-gen-params-no-additional-lang/en/second.rsc',0.0,0,0,0
6208,6208,'/partial-gen-params-no-additional-lang/fr/RAND',0.0,0,0,0
6209,6209,'/partial-gen-params-no-additional-lang/fr/RAND.rsc',0.0,0,0,0
6210,6210,'/partial-gen-params-no-additional-lang/fr/first',0.0,0,0,0
6211,6211,'/partial-gen-params-no-additional-lang/fr/first.rsc',0.0,0,0,0
6212,6212,'/partial-gen-params-no-additional-lang/fr/second',0.0,0,0,0
6213,6213,'/partial-gen-params-no-additional-lang/fr/second.rsc',0.0,0,0,0
6214,6214,'/partial-gen-params-no-additional-slug/[lang]/[slug].rsc',0.0,0,0,0
6215,6215,'/partial-gen-params-no-additional-slug/de/first',0.0,0,0,0
6216,6216,'/partial-gen-params-no-additional-slug/en',0.0,0,0,0
6217,6217,'/partial-gen-params-no-additional-slug/en/RAND',0.0,0,0,0
6218,6218,'/partial-gen-params-no-additional-slug/en/RAND.rsc',0.0,0,0,0
6219,6219,'/partial-gen-params-no-additional-slug/en/first',0.0,0,0,0
6220,6220,'/partial-gen-params-no-additional-slug/en/first.rsc',0.0,0,0,0
6221,6221,'/partial-gen-params-no-additional-slug/en/non-existent',0.0,0,0,0
6222,6222,'/partial-gen-params-no-additional-slug/en/second',0.0,0,0,0
6223,6223,'/partial-gen-params-no-additional-slug/en/second.rsc',0.0,0,0,0
6224,6224,'/partial-gen-params-no-additional-slug/fr/RAND',0.0,0,0,0
6225,6225,'/partial-gen-params-no-additional-slug/fr/RAND.rsc',0.0,0,0,0
6226,6226,'/partial-gen-params-no-additional-slug/fr/first',0.0,0,0,0
6227,6227,'/partial-gen-params-no-additional-slug/fr/first.rsc',0.0,0,0,0
6228,6228,'/partial-gen-params-no-additional-slug/fr/second',0.0,0,0,0
6229,6229,'/partial-gen-params-no-additional-slug/fr/second.rsc',0.0,0,0,0
6230,6230,'/partial-gen-params/en/first',0.0,0,0,0
6231,6231,'/partial-hydration',0.0,0,0,0
6232,6232,'/path/page.tsx',0.0,0,0,0
6233,6233,'/path/to/file',0.0,0,0,0
6234,6234,'/pizza',0.0,0,0,0
6235,6235,'/pizza?foo=bar',0.0,0,0,0
6236,6236,'/preconnect-url',0.0,0,0,0
6237,6237,'/prefered',0.0,0,0,0
6238,6238,'/prefetch-false/initial',0.0,0,0,0
6239,6239,'/product/shirts_and_tops/mens_ua_playoff_polo_2.0/1327037',0.0,0,0,0
6240,6240,'/product/shirts_and_tops/mens_ua_playoff_polo_2.0/1327037.html',0.0,0,0,0
6241,6241,'/promise/mutate-res',0.0,0,0,0
6242,6242,'/promise/mutate-res-no-streaming',0.0,0,0,0
6243,6243,'/promise/mutate-res-props',0.0,0,0,0
6244,6244,'/random-content',0.0,0,0,0
6245,6245,'/random-non-existing-path',0.0,0,0,0
6246,6246,'/react-cache',0.0,0,0,0
6247,6247,'/react-cache/client-component',0.0,0,0,0
6248,6248,'/react-cache/server-component',0.0,0,0,0
6249,6249,'/react-fetch',0.0,0,0,0
6250,6250,'/react-fetch/server-component',0.0,0,0,0
6251,6251,'/react-server',0.0,0,0,0
6252,6252,'/react-server/3rd-party-package',0.0,0,0,0
6253,6253,'/react-server/optout',0.0,0,0,0
6254,6254,'/redirect-1',0.0,0,0,0
6255,6255,'/redirect-dest',0.0,0,0,0
6256,6256,'/redirect-me',0.0,0,0,0
6257,6257,'/redirect-middleware-to-dashboard',0.0,0,0,0
6258,6258,'/redirect-no-basepath',0.0,0,0,0
6259,6259,'/redirect-to-somewhere',0.0,0,0,0
6260,6260,'/redirect-to-somewhere/',0.0,0,0,0
6261,6261,'/redirect-with-basepath',0.0,0,0,0
6262,6262,'/redirect/a',0.0,0,0,0
6263,6263,'/redirect/client-side',0.0,0,0,0
6264,6264,'/redirect/clientcomponent',0.0,0,0,0
6265,6265,'/redirect/external',0.0,0,0,0
6266,6266,'/redirect/next-config-redirect',0.0,0,0,0
6267,6267,'/redirect/next-middleware-redirect',0.0,0,0,0
6268,6268,'/redirect/servercomponent',0.0,0,0,0
6269,6269,'/redirect/suspense',0.0,0,0,0
6270,6270,'/refresh',0.0,0,0,0
6271,6271,'/renderer.html',0.0,0,0,0
6272,6272,'/renderer.html?fixtureId=%7B%22path%22%3A%22%2Fpath%2Fto%2Ffixture.js%22%2C%22name%22%3A%22first%22%7D&locked=true',0.0,0,0,0
6273,6273,'/renderer.html?fixtureId=%7B%22path%22%3A%22%2Fpath%2Fto%2Ffixture.js%22%2C%22name%22%3A%22first%22%7D',0.0,0,0,0
6274,6274,'/requests',0.0,0,0,0
6275,6275,'/response-url',0.0,0,0,0
6276,6276,'/return-null/component',0.0,0,0,0
6277,6277,'/return-null/layout',0.0,0,0,0
6278,6278,'/return-null/page',0.0,0,0,0
6279,6279,'/return-undefined/component',0.0,0,0,0
6280,6280,'/return-undefined/layout',0.0,0,0,0
6281,6281,'/return-undefined/page',0.0,0,0,0
6282,6282,'/rewrite-1',0.0,0,0,0
6283,6283,'/rewrite-3',0.0,0,0,0
6284,6284,'/rewrite-3/',0.0,0,0,0
6285,6285,'/rewrite-me',0.0,0,0,0
6286,6286,'/rewrite-me-dynamic',0.0,0,0,0
6287,6287,'/rewrite-me-dynamic?hello=world',0.0,0,0,0
6288,6288,'/rewrite-me?hello=world',0.0,0,0,0
6289,6289,'/rewrite-no-basePath',0.0,0,0,0
6290,6290,'/rewrite-no-basepath',0.0,0,0,0
6291,6291,'/rewrite-to-config-rewrite',0.0,0,0,0
6292,6292,'/rewrite-to-config-rewrite/',0.0,0,0,0
6293,6293,'/rewrite-to-dynamic',0.0,0,0,0
6294,6294,'/rewrite-to-dynamic/',0.0,0,0,0
6295,6295,'/rewrite/edge',0.0,0,0,0
6296,6296,'/rewrites',0.0,0,0,0
6297,6297,'/rewritten-to-dashboard',0.0,0,0,0
6298,6298,'/rewritten-use-search-params?first=a&second=b&third=c',0.0,0,0,0
6299,6299,'/roboto',0.0,0,0,0
6300,6300,'/robots',0.0,0,0,0
6301,6301,'/robots.txt',0.0,0,0,0
6302,6302,'/robots.txt/route',0.0,0,0,0
6303,6303,'/root-layout-a',0.0,0,0,0
6304,6304,'/root-test',0.0,0,0,0
6305,6305,'/root/es/bar',0.0,0,0,0
6306,6306,'/root/example',0.0,0,0,0
6307,6307,'/route',0.0,0,0,0
6308,6308,'/route-group',0.0,0,0,0
6309,6309,'/route-handler/static-cookies/route',0.0,0,0,0
6310,6310,'/route/second/inner',0.0,0,0,0
6311,6311,'/router',0.0,0,0,0
6312,6312,'/s/oswald/v49/TK3iWkUHHAIjg752FD8Gl-1PK62t.woff2',0.0,0,0,0
6313,6313,'/s/oswald/v49/TK3iWkUHHAIjg752Fj8Gl-1PK62t.woff2',0.0,0,0,0
6314,6314,'/s/oswald/v49/TK3iWkUHHAIjg752Fz8Gl-1PK62t.woff2',0.0,0,0,0
6315,6315,'/s/oswald/v49/TK3iWkUHHAIjg752GT8Gl-1PKw.woff2',0.0,0,0,0
6316,6316,'/s/oswald/v49/TK3iWkUHHAIjg752HT8Gl-1PK62t.woff2',0.0,0,0,0
6317,6317,'/same-layout/first',0.0,0,0,0
6318,6318,'/script',0.0,0,0,0
6319,6319,'/scss-modules',0.0,0,0,0
6320,6320,'/search-params-prop-middleware-rewrite',0.0,0,0,0
6321,6321,'/search-params-prop-rewrite',0.0,0,0,0
6322,6322,'/search-params-prop-server-middleware-rewrite',0.0,0,0,0
6323,6323,'/search-params-prop-server-rewrite',0.0,0,0,0
6324,6324,'/search-params-prop/server?first=value&second=other%20value&third',0.0,0,0,0
6325,6325,'/search-params-prop?first=value&second=other%20value&third',0.0,0,0,0
6326,6326,'/search-params?name=名',0.0,0,0,0
6327,6327,'/searchparams-normalization-bug',0.0,0,0,0
6328,6328,'/segment-name/param1/different-segment',0.0,0,0,0
6329,6329,'/segment-name/param1/segment-name2/different-value/value3/value4',0.0,0,0,0
6330,6330,'/segment-name/param1/segment-name2/value2/different/random/paths',0.0,0,0,0
6331,6331,'/send-url',0.0,0,0,0
6332,6332,'/send-url/',0.0,0,0,0
6333,6333,'/server',0.0,0,0,0
6334,6334,'/server-component-page?search=hello',0.0,0,0,0
6335,6335,'/server-component-without-searchparams?search=hello',0.0,0,0,0
6336,6336,'/server/edge',0.0,0,0,0
6337,6337,'/sha',0.0,0,0,0
6338,6338,'/sha/',0.0,0,0,0
6339,6339,'/shared',0.0,0,0,0
6340,6340,'/shared-component-route',0.0,0,0,0
6341,6341,'/shared-esm-dep',0.0,0,0,0
6342,6342,'/shortcut-icon.png',0.0,0,0,0
6343,6343,'/should-not-serve-client',0.0,0,0,0
6344,6344,'/should-not-serve-client.client',0.0,0,0,0
6345,6345,'/should-not-serve-client.client.js',0.0,0,0,0
6346,6346,'/should-not-serve-server',0.0,0,0,0
6347,6347,'/should-not-serve-server.server',0.0,0,0,0
6348,6348,'/should-not-serve-server.server.js',0.0,0,0,0
6349,6349,'/sitemap.xml',0.0,0,0,0
6350,6350,'/sitemap.xml/route',0.0,0,0,0
6351,6351,'/slow-layout-and-page-with-loading/slow',0.0,0,0,0
6352,6352,'/slow-layout-with-loading/slow',0.0,0,0,0
6353,6353,'/slow-page-no-loading/page',0.0,0,0,0
6354,6354,'/slow-page-with-loading',0.0,0,0,0
6355,6355,'/slow-page-with-loading/page',0.0,0,0,0
6356,6356,'/some-other-page',0.0,0,0,0
6357,6357,'/some/path',0.0,0,0,0
6358,6358,'/some/path?amp=1&page=10',0.0,0,0,0
6359,6359,'/some/path?amp=1',0.0,0,0,0
6360,6360,'/some/path?page=10&amp=1&last=here',0.0,0,0,0
6361,6361,'/some/path?page=10&amp=1',0.0,0,0,0
6362,6362,'/some/path?page=10&last=here',0.0,0,0,0
6363,6363,'/some/path?page=10',0.0,0,0,0
6364,6364,'/someA/someF/pathG',0.0,0,0,0
6365,6365,'/somewhere',0.0,0,0,0
6366,6366,'/somewhere/',0.0,0,0,0
6367,6367,'/source-match',0.0,0,0,0
6368,6368,'/src1',0.0,0,0,0
6369,6369,'/ssg',0.0,0,0,0
6370,6370,'/ssg-draft-mode',0.0,0,0,0
6371,6371,'/ssg-draft-mode.rsc',0.0,0,0,0
6372,6372,'/ssg-draft-mode/[[...route]].rsc',0.0,0,0,0
6373,6373,'/ssg-draft-mode/test',0.0,0,0,0
6374,6374,'/ssg-draft-mode/test-2',0.0,0,0,0
6375,6375,'/ssg-draft-mode/test-2.rsc',0.0,0,0,0
6376,6376,'/ssg-draft-mode/test.rsc',0.0,0,0,0
6377,6377,'/ssg/[slug]',0.0,0,0,0
6378,6378,'/ssg/first',0.0,0,0,0
6379,6379,'/ssg/first/',0.0,0,0,0
6380,6380,'/ssr',0.0,0,0,0
6381,6381,'/ssr-auto/cache-no-store',0.0,0,0,0
6382,6382,'/ssr-only/nested',0.0,0,0,0
6383,6383,'/ssr-only/slow',0.0,0,0,0
6384,6384,'/ssr-page',0.0,0,0,0
6385,6385,'/start',0.0,0,0,0
6386,6386,'/state',0.0,0,0,0
6387,6387,'/static-missing-tags/slug',0.0,0,0,0
6388,6388,'/static-mpa-navigation/slug1',0.0,0,0,0
6389,6389,'/static-only/nested',0.0,0,0,0
6390,6390,'/static-page',0.0,0,0,0
6391,6391,'/static-to-dynamic-error-forced',0.0,0,0,0
6392,6392,'/static-to-dynamic-error-forced/[id]',0.0,0,0,0
6393,6393,'/static-to-dynamic-error-forced/[id].rsc',0.0,0,0,0
6394,6394,'/static-to-dynamic-error-forced/static-bailout-1',0.0,0,0,0
6395,6395,'/static/opengraph-image',0.0,0,0,0
6396,6396,'/status/405',0.0,0,0,0
6397,6397,'/status/500',0.0,0,0,0
6398,6398,'/status/500/next',0.0,0,0,0
6399,6399,'/streaming-rsc',0.0,0,0,0
6400,6400,'/string',0.0,0,0,0
6401,6401,'/styleguide/#!/FooBar',0.0,0,0,0
6402,6402,'/styleguide/#!/FooBar/0',0.0,0,0,0
6403,6403,'/styleguide/#!/FooBar/3',0.0,0,0,0
6404,6404,'/styleguide/#foobar',0.0,0,0,0
6405,6405,'/styleguide/',0.0,0,0,0
6406,6406,'/styleguide/?nochrome#!/FooBar',0.0,0,0,0
6407,6407,'/subscribers',0.0,0,0,0
6408,6408,'/suspensey-css',0.0,0,0,0
6409,6409,'/sv/static',0.0,0,0,0
6410,6410,'/sv/static?param=1',0.0,0,0,0
6411,6411,'/temp/hello',0.0,0,0,0
6412,6412,'/temp2/hello',0.0,0,0,0
6413,6413,'/template/clientcomponent',0.0,0,0,0
6414,6414,'/template/servercomponent',0.0,0,0,0
6415,6415,'/test-middleware',0.0,0,0,0
6416,6416,'/test-page/page',0.0,0,0,0
6417,6417,'/test-pages',0.0,0,0,0
6418,6418,'/test-pages-esm',0.0,0,0,0
6419,6419,'/testabc',0.0,0,0,0
6420,6420,'/this-path-does-not-exist',0.0,0,0,0
6421,6421,'/throw',0.0,0,0,0
6422,6422,'/title',0.0,0,0,0
6423,6423,'/title-template',0.0,0,0,0
6424,6424,'/title-template/extra',0.0,0,0,0
6425,6425,'/title-template/extra/inner',0.0,0,0,0
6426,6426,'/title-template/extra/inner/deep',0.0,0,0,0
6427,6427,'/title-template/use-layout-title',0.0,0,0,0
6428,6428,'/title/robots.txt',0.0,0,0,0
6429,6429,'/title/sitemap.xml',0.0,0,0,0
6430,6430,'/to-blog/first',0.0,0,0,0
6431,6431,'/to-ssg.json',0.0,0,0,0
6432,6432,'/to/some/404/path',0.0,0,0,0
6433,6433,'/trigger-404',0.0,0,0,0
6434,6434,'/trigger-error',0.0,0,0,0
6435,6435,'/twitter',0.0,0,0,0
6436,6436,'/twitter-image',0.0,0,0,0
6437,6437,'/twitter-image/route',0.0,0,0,0
6438,6438,'/twitter-image2',0.0,0,0,0
6439,6439,'/twitter/app',0.0,0,0,0
6440,6440,'/twitter/large-image',0.0,0,0,0
6441,6441,'/twitter/player',0.0,0,0,0
6442,6442,'/url-prop',0.0,0,0,0
6443,6443,'/use-params-pages',0.0,0,0,0
6444,6444,'/user/[user]/profile',0.0,0,0,0
6445,6445,'/user/[user]/profile.html',0.0,0,0,0
6446,6446,'/user/user-1/profile',0.0,0,0,0
6447,6447,'/variable-config-revalidate/revalidate-3.rsc',0.0,0,0,0
6448,6448,'/variable-font-without-weight-range',0.0,0,0,0
6449,6449,'/variable-revalidate/authorization.rsc',0.0,0,0,0
6450,6450,'/variable-revalidate/cookie.rsc',0.0,0,0,0
6451,6451,'/variable-revalidate/encoding.rsc',0.0,0,0,0
6452,6452,'/variable-revalidate/headers-instance.rsc',0.0,0,0,0
6453,6453,'/variable-revalidate/post-method.rsc',0.0,0,0,0
6454,6454,'/variable-revalidate/revalidate-3.rsc',0.0,0,0,0
6455,6455,'/variable-revalidate/revalidate-360',0.0,0,0,0
6456,6456,'/variable-revalidate/revalidate-360-isr.rsc',0.0,0,0,0
6457,6457,'/variables',0.0,0,0,0
6458,6458,'/vercel-user',0.0,0,0,0
6459,6459,'/verification',0.0,0,0,0
6460,6460,'/very-large-data-fetch',0.0,0,0,0
6461,6461,'/view-duration',0.0,0,0,0
6462,6462,'/wildcard',0.0,0,0,0
6463,6463,'/with-cookies',0.0,0,0,0
6464,6464,'/with-fallback',0.0,0,0,0
6465,6465,'/with-fonts',0.0,0,0,0
6466,6466,'/with-google-fonts',0.0,0,0,0
6467,6467,'/with-id',0.0,0,0,0
6468,6468,'/with-local-fonts',0.0,0,0,0
6469,6469,'/with-middleware',0.0,0,0,0
6470,6470,'/with-parallel-routes',0.0,0,0,0
6471,6471,'/without-fonts',0.0,0,0,0
6472,6472,'/world',0.0,0,0,0
6473,6473,'0%',0.0,0,0,0
6474,6474,"'0, 255, 255'",0.0,0,0,0
6475,6475,'0.05s',0.0,0,0,0
6476,6476,'0.15s',0.0,0,0,0
6477,6477,'0/my/id',0.0,0,0,0
6478,6478,'0px 0px -50%',0.0,0,0,0
6479,6479,'0px',0.0,0,0,0
6480,6480,'0s',0.0,0,0,0
6481,6481,'1.0.0',0.0,0,0,0
6482,6482,'1.js',0.0,0,0,0
6483,6483,'100.3%',0.0,0,0,0
6484,6484,'1001',0.0,0,0,0
6485,6485,'101.1%',0.0,0,0,0
6486,6486,'103.26%',0.0,0,0,0
6487,6487,'107.4%',0.0,0,0,0
6488,6488,'10px',0.0,0,0,0
6489,6489,'11.2.3',0.0,0,0,0
6490,6490,'114x114',0.0,0,0,0
6491,6491,'115.45%',0.0,0,0,0
6492,6492,'116.03%',0.0,0,0,0
6493,6493,'1234',0.0,0,0,0
6494,6494,'127.0.0.1',0.0,0,0,0
6495,6495,'180x180',0.0,0,0,0
6496,6496,'1px',0.0,0,0,0
6497,6497,'2',0.0,0,0,0
6498,6498,'2.js',0.0,0,0,0
6499,6499,'2023-01-01T00:00:00.000Z',0.0,0,0,0
6500,6500,'21.98%',0.0,0,0,0
6501,6501,'22.09%',0.0,0,0,0
6502,6502,'22.48%',0.0,0,0,0
6503,6503,'24.34%',0.0,0,0,0
6504,6504,'3',0.0,0,0,0
6505,6505,'3001',0.0,0,0,0
6506,6506,'32x32',0.0,0,0,0
6507,6507,'4',0.0,0,0,0
6508,6508,'42',0.0,0,0,0
6509,6509,'5',0.0,0,0,0
6510,6510,'50.85%',0.0,0,0,0
6511,6511,'50px',0.0,0,0,0
6512,6512,'51.94%',0.0,0,0,0
6513,6513,'512x512',0.0,0,0,0
6514,6514,'6',0.0,0,0,0
6515,6515,'64x64',0.0,0,0,0
6516,6516,'7',0.0,0,0,0
6517,6517,'72x72',0.0,0,0,0
6518,6518,'7px',0.0,0,0,0
6519,6519,'80',0.0,0,0,0
6520,6520,'80px',0.0,0,0,0
6521,6521,'84.29%',0.0,0,0,0
6522,6522,'84.71%',0.0,0,0,0
6523,6523,'89',0.0,0,0,0
6524,6524,'90.2%',0.0,0,0,0
6525,6525,'900',0.0,0,0,0
6526,6526,'92.49%',0.0,0,0,0
6527,6527,'94%',0.0,0,0,0
6528,6528,'96.02%',0.0,0,0,0
6529,6529,':scope > li > .active',0.0,0,0,0
6530,6530,'; ',0.0,0,0,0
6531,6531,';',0.0,0,0,0
6532,6532,'<!-- Comment-->',0.0,0,0,0
6533,6533,'</Button>',0.0,0,0,0
6534,6534,'</a>',0.0,0,0,0
6535,6535,'</body></html>',0.0,0,0,0
6536,6536,'</details>',0.0,0,0,0
6537,6537,'</div> */}',0.0,0,0,0
6538,6538,'</nav>',0.0,0,0,0
6539,6539,'</style>',0.0,0,0,0
6540,6540,"'<?xml version=""1.0"" encoding=""UTF-8""?>'",0.0,0,0,0
6541,6541,"'<a data-bs-toggle=""modal"" href=""#"" data-bs-target=""#exampleModal"" style=""display: none;""></a>'",0.0,0,0,0
6542,6542,"'<a data-bs-toggle=""modal"" href=""#"" data-bs-target=""#exampleModal""></a>'",0.0,0,0,0
6543,6543,"'<a href=""#"" data-bs-content="""" title="""">Nice link</a>'",0.0,0,0,0
6544,6544,"'<a href=""#"" data-bs-content="""" title=""Title which does not require content"">Nice link</a>'",0.0,0,0,0
6545,6545,"'<a href=""#"" data-bs-toggle=""offcanvas"" data-bs-target=""#offcanvasdiv1"" class=""disabled""></a>'",0.0,0,0,0
6546,6546,"'<a href=""#"" id=""outside"">outside</a>'",0.0,0,0,0
6547,6547,"'<a href=""#"" id=""tooltipEl"" rel=""tooltip"" title=""Nice and short title""></a>'",0.0,0,0,0
